_id,Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,userId
674e238a95f9be15a9c5d2ac,2017-06-08T00:00:00.000Z,Cash,Transportation,auto,2 Current Residence to Place 0,30,Expense,INR,12022024
674e238a95f9be15a9c5d2ad,2017-06-08T00:00:00.000Z,Cash,Culture,Movie,2 tickets - Cinepolis 4DX 3D,760,Expense,INR,12022024
674e238a95f9be15a9c5d2ae,2017-06-08T00:00:00.000Z,Saving Bank account 1,Food,breakfast,Bread,35,Expense,INR,12032024
674e238a95f9be15a9c5d2af,2017-06-08T00:00:00.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12032024
674e238a95f9be15a9c5d2b0,2017-06-08T00:00:00.000Z,Saving Bank account 1,Food,Eggs,6 pcs,35,Expense,INR,12032024
674e238a95f9be15a9c5d2b1,2017-06-07T00:00:00.000Z,Cash,Household,Kitchen,Sanjori mould,26,Expense,INR,12022024
674e238a95f9be15a9c5d2b2,2017-06-07T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund E,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d2b3,2017-06-06T00:00:00.000Z,Cash,Education,Stationary,Print out,3,Expense,INR,12022024
674e238a95f9be15a9c5d2b4,2017-06-06T00:00:00.000Z,Cash,Food,snacks,2 Veg puff,40,Expense,INR,12032024
674e238a95f9be15a9c5d2b5,2017-06-06T00:00:00.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d2b6,2017-06-05T00:00:00.000Z,Cash,Food,Dinner,Chicken Biryani 120+ dal rice 60,180,Expense,INR,12022024
674e238a95f9be15a9c5d2b7,2017-06-05T00:00:00.000Z,Cash,Food,chocolate,2 Cadbury dairy milk,20,Expense,INR,12022024
674e238a95f9be15a9c5d2b8,2017-06-05T00:00:00.000Z,Cash,Health,Medicine,3 Sinarest,18,Expense,INR,12022024
674e238a95f9be15a9c5d2b9,2017-06-05T00:00:00.000Z,Saving Bank account 1,Health,Medicine,Sofy antibacterial,190,Expense,INR,12032024
674e238a95f9be15a9c5d2ba,2017-06-05T00:00:00.000Z,Saving Bank account 1,Family,Pocket money,,2500,Expense,INR,12022024
674e238a95f9be15a9c5d2bb,2017-06-05T00:00:00.000Z,Saving Bank account 1,Recurring Deposit,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d2bc,2017-06-05T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund A,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d2bd,2017-06-04T00:00:00.000Z,Saving Bank account 1,Food,vegetables,Pav kg Simla mirch 20 + Hari mirch 5,25,Expense,INR,12032024
674e238a95f9be15a9c5d2be,2017-06-04T00:00:00.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12032024
674e238a95f9be15a9c5d2bf,2017-06-03T00:00:00.000Z,Saving Bank account 1,Food,beverage,sugarcane juice,20,Expense,INR,12032024
674e238a95f9be15a9c5d2c0,2017-06-03T00:00:00.000Z,Saving Bank account 1,Household,Kirana,Supermart,267,Expense,INR,12032024
674e238a95f9be15a9c5d2c1,2017-06-03T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Non veg overloaded pizza,242.95,Expense,INR,12022024
674e238a95f9be15a9c5d2c2,2017-06-03T00:00:00.000Z,Saving Bank account 1,subscription,Edtech Course,,2700.1,Expense,INR,12022024
674e238a95f9be15a9c5d2c3,2017-06-02T00:00:00.000Z,Saving Bank account 1,Food,snacks,Vadapav,20,Expense,INR,12022024
674e238a95f9be15a9c5d2c4,2017-06-02T00:00:00.000Z,Saving Bank account 1,Food,flour mill,M D sure 3kg atta,141,Expense,INR,12032024
674e238a95f9be15a9c5d2c5,2017-06-01T00:00:00.000Z,Saving Bank account 1,Food,snacks,2 kachori,24,Expense,INR,12022024
674e238a95f9be15a9c5d2c6,2017-06-01T00:00:00.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,65,Expense,INR,12032024
674e238a95f9be15a9c5d2c7,2017-06-01T00:00:00.000Z,Saving Bank account 1,Saving Bank account 2,,,100,Transfer-Out,INR,12032024
674e238a95f9be15a9c5d2c8,2017-06-01T00:00:00.000Z,Saving Bank account 1,Public Provident Fund,,,10000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d2c9,2017-06-01T00:00:00.000Z,Cash,maid,,,1000,Expense,INR,12032024
674e238a95f9be15a9c5d2ca,2017-06-01T00:00:00.000Z,Saving Bank account 1,Money transfer,Home,,10000,Expense,INR,12032024
674e238a95f9be15a9c5d2cb,2017-05-31T20:47:17.000Z,Saving Bank account 1,Apparel,Clothing,undergarments pair of Jockey,655,Expense,INR,12022024
674e238a95f9be15a9c5d2cc,2017-05-31T10:25:17.000Z,Saving Bank account 1,Salary,,From workplace ,56970,Income,INR,12022024
674e238a95f9be15a9c5d2cd,2017-05-30T19:57:58.000Z,Saving Bank account 1,Food,Dinner,5 chapati,25,Expense,INR,12032024
674e238a95f9be15a9c5d2ce,2017-05-30T19:57:58.000Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30,Expense,INR,12022024
674e238a95f9be15a9c5d2cf,2017-05-30T17:04:28.000Z,Cash,Food,beverage,Slice + Pepsi,40,Expense,INR,12032024
674e238a95f9be15a9c5d2d0,2017-05-30T17:04:07.000Z,Cash,Food,Lunch,2 veg Frankie,120,Expense,INR,12032024
674e238a95f9be15a9c5d2d1,2017-05-30T17:02:53.000Z,Cash,Household,Kitchen,Crockery,275,Expense,INR,12022024
674e238a95f9be15a9c5d2d2,2017-05-30T11:35:31.000Z,Saving Bank account 1,Food,Tea,2 tea,34,Expense,INR,12022024
674e238a95f9be15a9c5d2d3,2017-05-30T09:41:31.000Z,Cash,Transportation,Train,2 Place 0 to Place P return,80,Expense,INR,12032024
674e238a95f9be15a9c5d2d4,2017-05-30T09:41:14.000Z,Cash,Transportation,auto,2 Current Residence to Place 0,30,Expense,INR,12032024
674e238a95f9be15a9c5d2d5,2017-05-29T09:25:48.000Z,Saving Bank account 1,Food,Grocery,Half kg potato + half kg banana,35,Expense,INR,12022024
674e238a95f9be15a9c5d2d6,2017-05-29T09:25:48.000Z,Cash,Education,Stationary,Xerox,30,Expense,INR,12022024
674e238a95f9be15a9c5d2d7,2017-05-29T09:25:48.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12032024
674e238a95f9be15a9c5d2d8,2017-05-28T20:47:33.000Z,Saving Bank account 1,Household,Kirana,,996,Expense,INR,12022024
674e238a95f9be15a9c5d2d9,2017-05-28T20:47:18.000Z,Saving Bank account 1,Food,snacks,2 kachori,24,Expense,INR,12032024
674e238a95f9be15a9c5d2da,2017-05-28T19:39:31.000Z,Cash,Food,vegetables,,45,Expense,INR,12032024
674e238a95f9be15a9c5d2db,2017-05-28T19:39:11.000Z,Saving Bank account 1,Food,Grocery,Mango 1 kg,140,Expense,INR,12032024
674e238a95f9be15a9c5d2dc,2017-05-28T19:27:51.000Z,Cash,Food,Grocery,,30,Expense,INR,12022024
674e238a95f9be15a9c5d2dd,2017-05-28T19:27:36.000Z,Saving Bank account 1,Food,vegetables,,60,Expense,INR,12022024
674e238a95f9be15a9c5d2de,2017-05-28T19:16:01.000Z,Saving Bank account 1,Food,breakfast,Medu vada 1 plate + dal vada 1,70,Expense,INR,12032024
674e238a95f9be15a9c5d2df,2017-05-27T18:20:47.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d2e0,2017-05-27T13:21:21.000Z,Saving Bank account 1,Education,Stationary,Print outs+ Xerox,20,Expense,INR,12022024
674e238a95f9be15a9c5d2e1,2017-05-27T13:21:01.000Z,Saving Bank account 1,Food,vegetables,Pav kg tomato,20,Expense,INR,12022024
674e238a95f9be15a9c5d2e2,2017-05-25T08:47:34.000Z,Cash,Food,snacks,Ragda Puri,30,Expense,INR,12022024
674e238a95f9be15a9c5d2e3,2017-05-25T08:47:34.000Z,Cash,Transportation,Train,Place 0 to Vikhroli single,15,Expense,INR,12032024
674e238a95f9be15a9c5d2e4,2017-05-24T08:46:43.000Z,Saving Bank account 1,subscription,Cable TV,,261,Expense,INR,12022024
674e238a95f9be15a9c5d2e5,2017-05-24T08:46:43.000Z,Cash,Food,snacks,Samosa pav @ kurla,15,Expense,INR,12032024
674e238a95f9be15a9c5d2e6,2017-05-24T08:46:43.000Z,Cash,Transportation,Train,Place 0 to Vikhroli return,30,Expense,INR,12032024
674e238a95f9be15a9c5d2e7,2017-05-24T08:46:32.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d2e8,2017-05-23T22:10:00.000Z,Saving Bank account 1,Food,snacks,Gupta bhel,25,Expense,INR,12032024
674e238a95f9be15a9c5d2e9,2017-05-23T22:09:27.000Z,Cash,Household,Kirana,Rasna orange,46,Expense,INR,12022024
674e238a95f9be15a9c5d2ea,2017-05-23T22:08:10.000Z,Saving Bank account 1,Education,Stationary,White board pen 25 + duster 50,75,Expense,INR,12032024
674e238a95f9be15a9c5d2eb,2017-05-22T17:30:12.000Z,Saving Bank account 1,Food,flour mill,M D sure 2kg atta,88,Expense,INR,12032024
674e238a95f9be15a9c5d2ec,2017-05-22T17:29:38.000Z,Saving Bank account 1,Household,Appliances,3 pin Holder,50,Expense,INR,12022024
674e238a95f9be15a9c5d2ed,2017-05-22T09:55:12.000Z,Saving Bank account 1,Food,beverage,Coke 750ml,40,Expense,INR,12022024
674e238a95f9be15a9c5d2ee,2017-05-22T09:44:08.000Z,Saving Bank account 1,Food,beverage,sugarcane juice,15,Expense,INR,12032024
674e238a95f9be15a9c5d2ef,2017-05-22T00:00:00.000Z,Saving Bank account 1,Life Insurance,,,11043,Transfer-Out,INR,12032024
674e238a95f9be15a9c5d2f0,2017-05-21T15:34:55.000Z,Cash,Transportation,Train,2 Place 0 to Place 4 return,30,Expense,INR,12032024
674e238a95f9be15a9c5d2f1,2017-05-21T15:33:51.000Z,Cash,Transportation,auto,2 Current Residence to Place 0,30,Expense,INR,12022024
674e238a95f9be15a9c5d2f2,2017-05-21T15:26:54.000Z,Cash,Food,flour mill,3 kg ( 2kg bajari Rs 7 each + 1kg gahu & maka mix Rs.10),24,Expense,INR,12032024
674e238a95f9be15a9c5d2f3,2017-05-21T09:40:52.000Z,Cash,Transportation,auto,Decathlon to station,20,Expense,INR,12022024
674e238a95f9be15a9c5d2f4,2017-05-21T00:00:00.000Z,Saving Bank account 1,subscription,Cable TV,Monthly recharge,261,Expense,INR,12032024
674e238a95f9be15a9c5d2f5,2017-05-18T16:11:48.000Z,Saving Bank account 1,Food,Dinner,pav bhaji + 5 pav extra,219,Expense,INR,12022024
674e238a95f9be15a9c5d2f6,2017-05-18T16:11:48.000Z,Cash,Food,Tea,,10,Expense,INR,12022024
674e238a95f9be15a9c5d2f7,2017-05-18T16:11:26.000Z,Saving Bank account 1,Food,vegetables,,60,Expense,INR,12032024
674e238a95f9be15a9c5d2f8,2017-05-18T16:11:08.000Z,Saving Bank account 1,Food,Lunch,Bhai poli,45,Expense,INR,12022024
674e238a95f9be15a9c5d2f9,2017-05-18T11:06:52.000Z,Saving Bank account 1,Food,breakfast,Poha,25,Expense,INR,12022024
674e238a95f9be15a9c5d2fa,2017-05-18T11:06:30.000Z,Cash,Beauty,grooming,Shaving,50,Expense,INR,12022024
674e238a95f9be15a9c5d2fb,2017-05-18T11:06:19.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d2fc,2017-05-18T11:06:06.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d2fd,2017-05-17T14:12:16.000Z,Cash,Food,Tea,,5,Expense,INR,12032024
674e238a95f9be15a9c5d2fe,2017-05-17T14:12:16.000Z,Saving Bank account 1,Food,Ice cream,Vanila family pack,99,Expense,INR,12022024
674e238a95f9be15a9c5d2ff,2017-05-17T14:12:16.000Z,Saving Bank account 1,Food,Lunch,Full egg fried rice 100 + Manchurian dry 100,210,Expense,INR,12032024
674e238a95f9be15a9c5d300,2017-05-17T10:27:35.000Z,Cash,Food,Tea,,10,Expense,INR,12022024
674e238a95f9be15a9c5d301,2017-05-16T19:10:09.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d302,2017-05-16T14:39:07.000Z,Saving Bank account 1,Beauty,grooming,Razor Blade,247,Expense,INR,12032024
674e238a95f9be15a9c5d303,2017-05-16T13:22:48.000Z,Saving Bank account 1,Food,Lunch,Non veg combo meal,234,Expense,INR,12022024
674e238a95f9be15a9c5d304,2017-05-16T13:11:02.000Z,Cash,Food,Tea,,5,Expense,INR,12022024
674e238a95f9be15a9c5d305,2017-05-15T20:42:20.000Z,Saving Bank account 1,subscription,Newspaper,March 210 + April 170,380,Expense,INR,12032024
674e238a95f9be15a9c5d306,2017-05-15T19:28:42.000Z,Cash,Food,Dinner,Veg cheese grill sandwich,100,Expense,INR,12032024
674e238a95f9be15a9c5d307,2017-05-15T19:28:22.000Z,Saving Bank account 1,Food,breakfast,Poha 25+ tea 10,35,Expense,INR,12022024
674e238a95f9be15a9c5d308,2017-05-14T20:06:03.000Z,Saving Bank account 1,Household,Kirana,Shev bhaji sev,50,Expense,INR,12022024
674e238a95f9be15a9c5d309,2017-05-14T14:21:59.000Z,Saving Bank account 1,Food,Lunch,Non veg overloaded pizza,242,Expense,INR,12032024
674e238a95f9be15a9c5d30a,2017-05-13T20:51:02.000Z,Saving Bank account 1,Food,Dinner,Non veg overloaded pizza,242,Expense,INR,12022024
674e238a95f9be15a9c5d30b,2017-05-13T18:02:21.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d30c,2017-05-13T18:02:10.000Z,Saving Bank account 1,Food,Lunch,4 chapati,20,Expense,INR,12032024
674e238a95f9be15a9c5d30d,2017-05-13T10:43:50.000Z,Cash,Food,Tea,,5,Expense,INR,12022024
674e238a95f9be15a9c5d30e,2017-05-13T10:43:17.000Z,Saving Bank account 1,Food,breakfast,Medu vada 1 plate,35,Expense,INR,12032024
674e238a95f9be15a9c5d30f,2017-05-12T00:00:00.000Z,Cash,Food,Tea,,10,Expense,INR,12022024
674e238a95f9be15a9c5d310,2017-05-12T00:00:00.000Z,Saving Bank account 1,Food,Lunch,4 chapati,20,Expense,INR,12022024
674e238a95f9be15a9c5d311,2017-05-12T00:00:00.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d312,2017-05-12T00:00:00.000Z,Saving Bank account 1,Family,Pocket money,,5000,Expense,INR,12022024
674e238a95f9be15a9c5d313,2017-05-11T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Full egg fried rice 100 + chicken lollypop 4 pcs 130,233,Expense,INR,12022024
674e238a95f9be15a9c5d314,2017-05-11T00:00:00.000Z,Saving Bank account 1,subscription,Tata Sky,,230,Expense,INR,12032024
674e238a95f9be15a9c5d315,2017-05-11T00:00:00.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d316,2017-05-11T00:00:00.000Z,Saving Bank account 1,Beauty,grooming,Body hair removal cream,318,Expense,INR,12022024
674e238a95f9be15a9c5d317,2017-05-10T00:00:00.000Z,Saving Bank account 1,Education,Stationary,Courier,100,Expense,INR,12022024
674e238a95f9be15a9c5d318,2017-05-10T00:00:00.000Z,Saving Bank account 1,Education,Stationary,Xerox,12,Expense,INR,12022024
674e238a95f9be15a9c5d319,2017-05-10T00:00:00.000Z,Saving Bank account 1,Education,Stationary,2 envelope,24,Expense,INR,12022024
674e238a95f9be15a9c5d31a,2017-05-10T00:00:00.000Z,Saving Bank account 1,Food,Dinner,4 chapati,20,Expense,INR,12022024
674e238a95f9be15a9c5d31b,2017-05-10T00:00:00.000Z,Cash,Food,snacks,Sweet bread cake 85 + veg puff 2,125,Expense,INR,12032024
674e238a95f9be15a9c5d31c,2017-05-10T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Dudhi 30 + 3 chapati,45,Expense,INR,12022024
674e238a95f9be15a9c5d31d,2017-05-10T00:00:00.000Z,Saving Bank account 1,Food,breakfast,Tea + 2 kachori,34,Expense,INR,12022024
674e238a95f9be15a9c5d31e,2017-05-10T00:00:00.000Z,Saving Bank account 1,Recurring Deposit,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d31f,2017-05-10T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund F,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d320,2017-05-09T00:00:00.000Z,Cash,Food,Ice cream,Cornetto butterscotch,40,Expense,INR,12022024
674e238a95f9be15a9c5d321,2017-05-09T00:00:00.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d322,2017-05-09T00:00:00.000Z,Saving Bank account 1,Food,Dinner,4 chapati,20,Expense,INR,12022024
674e238a95f9be15a9c5d323,2017-05-09T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Chana masala 30 + 3 chapati,45,Expense,INR,12022024
674e238a95f9be15a9c5d324,2017-05-08T00:00:00.000Z,Saving Bank account 1,Food,Dinner,Egg fry + chicken lollypop,191,Expense,INR,12022024
674e238a95f9be15a9c5d325,2017-05-08T00:00:00.000Z,Saving Bank account 1,Food,breakfast,Poha 25+ tea 10,35,Expense,INR,12022024
674e238a95f9be15a9c5d326,2017-05-07T00:00:00.000Z,Saving Bank account 1,Food,Dinner,Aloo mutter sabji,30,Expense,INR,12022024
674e238a95f9be15a9c5d327,2017-05-07T00:00:00.000Z,Saving Bank account 1,Food,snacks,Chicken manchow soup,98,Expense,INR,12022024
674e238a95f9be15a9c5d328,2017-05-07T00:00:00.000Z,Saving Bank account 1,subscription,Mobile Service Provider,No daily limit plan ( 25 GB 30 days),296,Expense,INR,12032024
674e238a95f9be15a9c5d329,2017-05-07T00:00:00.000Z,Saving Bank account 1,Food,breakfast,Double omlet pav + tea,45,Expense,INR,12022024
674e238a95f9be15a9c5d32a,2017-05-07T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund E,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d32b,2017-05-06T00:00:00.000Z,Cash,Food,Dinner,5 chapati,25,Expense,INR,12032024
674e238a95f9be15a9c5d32c,2017-05-06T00:00:00.000Z,Cash,Food,snacks,Veg puff,20,Expense,INR,12032024
674e238a95f9be15a9c5d32d,2017-05-06T00:00:00.000Z,Cash,Food,Tea,,10,Expense,INR,12032024
674e238a95f9be15a9c5d32e,2017-05-06T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Paneer masala + hara bhara kabab 6 pcs,330,Expense,INR,12022024
674e238a95f9be15a9c5d32f,2017-05-05T00:00:00.000Z,Saving Bank account 1,Food,Dinner,Bhendi masala 30 + 3 chapati,45,Expense,INR,12032024
674e238a95f9be15a9c5d330,2017-05-05T00:00:00.000Z,Cash,Food,beverage,sugarcane juice,20,Expense,INR,12032024
674e238a95f9be15a9c5d331,2017-05-05T00:00:00.000Z,Saving Bank account 1,Food,breakfast,Bread,33,Expense,INR,12022024
674e238a95f9be15a9c5d332,2017-05-05T00:00:00.000Z,Saving Bank account 1,Recurring Deposit,,,1000,Transfer-Out,INR,12032024
674e238a95f9be15a9c5d333,2017-05-05T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund A,,,1000,Transfer-Out,INR,12032024
674e238a95f9be15a9c5d334,2017-05-04T00:00:00.000Z,Saving Bank account 1,subscription,Mobile Service Provider,No daily limit plan ( 25 GB 30 days),296,Expense,INR,12022024
674e238a95f9be15a9c5d335,2017-05-03T00:00:00.000Z,Cash,Transportation,auto,Place 0 to Current Residence,15,Expense,INR,12032024
674e238a95f9be15a9c5d336,2017-05-03T00:00:00.000Z,Cash,Transportation,Train,40 Place 0 to Place 3 return+ 20 single,60,Expense,INR,12022024
674e238a95f9be15a9c5d337,2017-05-03T00:00:00.000Z,Cash,Transportation,auto,2 Current Residence to Place 0,30,Expense,INR,12032024
674e238a95f9be15a9c5d338,2017-05-03T00:00:00.000Z,Cash,Transportation,Train,Place 0 to Place 6 return,10,Expense,INR,12032024
674e238a95f9be15a9c5d339,2017-05-03T00:00:00.000Z,Saving Bank account 1,Household,Kitchen,Gas stove elica 3 burner,8825,Expense,INR,12032024
674e238a95f9be15a9c5d33a,2017-05-03T00:00:00.000Z,Saving Bank account 1,Gift,,Decathlon shoes,1811,Expense,INR,12022024
674e238a95f9be15a9c5d33b,2017-05-03T00:00:00.000Z,Cash,Transportation,train,Place 3 to Place 2 sevagram,1100,Expense,INR,12022024
674e238a95f9be15a9c5d33c,2017-05-03T00:00:00.000Z,Saving Bank account 1,subscription,Edtech Course,,2700.1,Expense,INR,12032024
674e238a95f9be15a9c5d33d,2017-05-02T00:00:00.000Z,Saving Bank account 1,Health,Medicine,Q-dee strip,40,Expense,INR,12022024
674e238a95f9be15a9c5d33e,2017-05-02T00:00:00.000Z,Saving Bank account 1,Apparel,Footwear,Puma Troy mu running shoes,2421,Expense,INR,12022024
674e238a95f9be15a9c5d33f,2017-05-02T00:00:00.000Z,Saving Bank account 1,Food,Tea,2 cups,20,Expense,INR,12022024
674e238a95f9be15a9c5d340,2017-05-02T00:00:00.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12032024
674e238a95f9be15a9c5d341,2017-05-01T00:00:00.000Z,Cash,maid,,,1000,Expense,INR,12032024
674e238a95f9be15a9c5d342,2017-05-01T00:00:00.000Z,Saving Bank account 1,Food,Dinner,2 Fried rice,321,Expense,INR,12022024
674e238a95f9be15a9c5d343,2017-05-01T00:00:00.000Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30,Expense,INR,12032024
674e238a95f9be15a9c5d344,2017-05-01T00:00:00.000Z,Cash,Transportation,Train,2 Place 0 to WS single,10,Expense,INR,12032024
674e238a95f9be15a9c5d345,2017-05-01T00:00:00.000Z,Cash,Transportation,auto,2 Current Residence to Place 0,30,Expense,INR,12032024
674e238a95f9be15a9c5d346,2017-05-01T00:00:00.000Z,Saving Bank account 1,Apparel,Clothing,Shorts for Family,399,Expense,INR,12022024
674e238a95f9be15a9c5d347,2017-05-01T00:00:00.000Z,Saving Bank account 1,Apparel,Clothing,H&M Tshirt for Family,599,Expense,INR,12022024
674e238a95f9be15a9c5d348,2017-05-01T00:00:00.000Z,Saving Bank account 1,Other,,To savings account,100,Expense,INR,12022024
674e238a95f9be15a9c5d349,2017-05-01T00:00:00.000Z,Saving Bank account 1,Food,flour mill,M D sure 1kg atta,47,Expense,INR,12022024
674e238a95f9be15a9c5d34a,2017-05-01T00:00:00.000Z,Saving Bank account 1,Public Provident Fund,,,10000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d34b,2017-05-01T00:00:00.000Z,Saving Bank account 1,Money transfer,,,10000,Expense,INR,12022024
674e238a95f9be15a9c5d34c,2017-04-30T23:04:01.000Z,Saving Bank account 1,Food,Ice cream,chocobar,10,Expense,INR,12032024
674e238a95f9be15a9c5d34d,2017-04-30T21:08:58.000Z,Saving Bank account 1,Salary,,From workplace ,56957,Income,INR,12022024
674e238a95f9be15a9c5d34e,2017-04-30T21:03:55.000Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30,Expense,INR,12022024
674e238a95f9be15a9c5d34f,2017-04-30T21:03:30.000Z,Cash,Food,fruits,6 bananas,25,Expense,INR,12032024
674e238a95f9be15a9c5d350,2017-04-30T21:02:52.000Z,Saving Bank account 1,Food,Dinner,Chicken lollypop 8 pcs,221,Expense,INR,12032024
674e238a95f9be15a9c5d351,2017-04-30T19:53:16.000Z,Cash,Food,snacks,2 Pani Puri+ 1 samosa chat,110,Expense,INR,12022024
674e238a95f9be15a9c5d352,2017-04-30T08:32:12.000Z,Saving Bank account 1,Food,Grocery,Chota bread,17,Expense,INR,12022024
674e238a95f9be15a9c5d353,2017-04-30T08:31:52.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d354,2017-04-28T11:17:49.000Z,Saving Bank account 1,Food,Ice cream,Cup of butterscotch (20) + chocobar (10),30,Expense,INR,12022024
674e238a95f9be15a9c5d355,2017-04-28T11:17:49.000Z,Saving Bank account 1,subscription,Netflix,1 month subscription,149,Expense,INR,12022024
674e238a95f9be15a9c5d356,2017-04-27T09:35:41.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d357,2017-04-26T11:25:09.000Z,Saving Bank account 1,Gift,,farewell contribution,385,Expense,INR,12032024
674e238a95f9be15a9c5d358,2017-04-25T10:30:36.000Z,Saving Bank account 1,Food,snacks,2 kachori,24,Expense,INR,12032024
674e238a95f9be15a9c5d359,2017-04-25T09:21:54.000Z,Cash,Transportation,auto,Place 6 station to college,10,Expense,INR,12022024
674e238a95f9be15a9c5d35a,2017-04-25T09:21:21.000Z,Cash,Transportation,Train,2 Place 0 to Place 6 return,20,Expense,INR,12022024
674e238a95f9be15a9c5d35b,2017-04-25T09:21:02.000Z,Cash,Transportation,auto,2 Current Residence to Place 0,30,Expense,INR,12022024
674e238a95f9be15a9c5d35c,2017-04-25T09:20:48.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d35d,2017-04-24T23:51:40.000Z,Saving Bank account 1,Other,,Family's Wristwatch repair,170,Expense,INR,12032024
674e238a95f9be15a9c5d35e,2017-04-23T23:52:40.000Z,Saving Bank account 1,Food,vegetables,Ladyfinger pav kg,15,Expense,INR,12022024
674e238a95f9be15a9c5d35f,2017-04-23T23:52:40.000Z,Saving Bank account 1,Food,snacks,2 Veg puff,40,Expense,INR,12032024
674e238a95f9be15a9c5d360,2017-04-22T09:06:19.000Z,Saving Bank account 1,Food,beverage,sugarcane juice,20,Expense,INR,12032024
674e238a95f9be15a9c5d361,2017-04-22T09:06:19.000Z,Saving Bank account 1,Transportation,Train,Place 0 to Vikhroli return,30,Expense,INR,12022024
674e238a95f9be15a9c5d362,2017-04-22T07:26:43.000Z,Saving Bank account 1,Food,Grocery,milk 1 lit (64) + paneer (75) + bread (30) + 6 eggs (36),205,Expense,INR,12032024
674e238a95f9be15a9c5d363,2017-04-21T20:26:04.000Z,Saving Bank account 1,Health,Medicine,Q-dee strip,40,Expense,INR,12022024
674e238a95f9be15a9c5d364,2017-04-21T00:00:00.000Z,Saving Bank account 1,subscription,Cable TV,Monthly recharge,261,Expense,INR,12032024
674e238a95f9be15a9c5d365,2017-04-20T20:42:02.000Z,Saving Bank account 1,Household,Kirana,Smart point,621.68,Expense,INR,12022024
674e238a95f9be15a9c5d366,2017-04-20T14:03:33.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12032024
674e238a95f9be15a9c5d367,2017-04-18T18:20:51.000Z,Saving Bank account 1,Food,Ice cream,Raspberry dolly,20,Expense,INR,12032024
674e238a95f9be15a9c5d368,2017-04-18T13:19:27.000Z,Saving Bank account 1,Food,Milk,milk 1lit ,64,Expense,INR,12022024
674e238a95f9be15a9c5d369,2017-04-17T19:56:53.000Z,Saving Bank account 1,Food,Dinner,"The X restaurant, Place 1",1076,Expense,INR,12022024
674e238a95f9be15a9c5d36a,2017-04-17T19:56:53.000Z,Saving Bank account 1,Family,clothes,H&M clothes,1497,Expense,INR,12032024
674e238a95f9be15a9c5d36b,2017-04-16T16:30:39.000Z,Saving Bank account 1,subscription,Tata Sky,,192,Expense,INR,12032024
674e238a95f9be15a9c5d36c,2017-04-14T20:04:31.000Z,Saving Bank account 1,Family,Pocket money,,5000,Expense,INR,12032024
